season,division_id,competition_phase,player_id,team_id,gohoops_roster_id,registered,source,id,gohoops_id,gohoops_squad_id,gohoops_event_id,gohoops_season_id,name,number,is_listing,source_json
2025-26,8,preseason,56,5,166303,True,division_roster,56,70720,11934,490,213,丁冠皓,10,True,"{""division_id"":8,""id"":56,""gohoops_id"":70720,""gohoops_roster_id"":166303,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""丁冠皓"",""number"":""10"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""2000-10-23"",""height"":192,""weight"":86,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":562,""key"":""sm"",""path"":""players/56/U5R6G68D85g1dAIInOCbEUwQZRfegYPbzLWbmRw4.png"",""url"":""https://assets.tpbl.basketball/production/players/56/U5R6G68D85g1dAIInOCbEUwQZRfegYPbzLWbmRw4.png?20241025223508""},{""id"":563,""key"":""md"",""path"":""players/56/YwxMuH1fzvDgpXgjS7iYDYemwyAGTEIBsbP8PVv0.png"",""url"":""https://assets.tpbl.basketball/production/players/56/YwxMuH1fzvDgpXgjS7iYDYemwyAGTEIBsbP8PVv0.png?20241025223508""},{""id"":564,""key"":""lg"",""path"":""players/56/XeSAkUkNuftjK7JiqbVqUYA0ttpV816EeVReMBRZ.png"",""url"":""https://assets.tpbl.basketball/production/players/56/XeSAkUkNuftjK7JiqbVqUYA0ttpV816EeVReMBRZ.png?20241025223508""},{""id"":565,""key"":""xl"",""path"":""players/56/tv1jMcD8y7LmPCeJhym2vJGQedDTUNvdbfqvNii8.png"",""url"":""https://assets.tpbl.basketball/production/players/56/tv1jMcD8y7LmPCeJhym2vJGQedDTUNvdbfqvNii8.png?20241025223508""}]}"
2025-26,8,preseason,57,5,166305,True,division_roster,57,70726,11934,490,213,莊博元,11,True,"{""division_id"":8,""id"":57,""gohoops_id"":70726,""gohoops_roster_id"":166305,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""莊博元"",""number"":""11"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""2000-12-01"",""height"":185,""weight"":85,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":566,""key"":""sm"",""path"":""players/57/FBxc4rOPGodlAxJnuqP0ONPTtRA8Bx5OBrOaGwhO.png"",""url"":""https://assets.tpbl.basketball/production/players/57/FBxc4rOPGodlAxJnuqP0ONPTtRA8Bx5OBrOaGwhO.png?20241025223533""},{""id"":567,""key"":""md"",""path"":""players/57/IYGidDx8S0rMbX3gFJeswJATcSZ8xMlaA3zORt0x.png"",""url"":""https://assets.tpbl.basketball/production/players/57/IYGidDx8S0rMbX3gFJeswJATcSZ8xMlaA3zORt0x.png?20241025223533""},{""id"":568,""key"":""lg"",""path"":""players/57/Aesnl9FI4NPdx1lqVsHaKBzz6PJXUqOHVOpLcyom.png"",""url"":""https://assets.tpbl.basketball/production/players/57/Aesnl9FI4NPdx1lqVsHaKBzz6PJXUqOHVOpLcyom.png?20241025223533""},{""id"":569,""key"":""xl"",""path"":""players/57/ZIeP45T6JcQSq0muqGhgm2P3H1YfJroEpgGKhCAf.png"",""url"":""https://assets.tpbl.basketball/production/players/57/ZIeP45T6JcQSq0muqGhgm2P3H1YfJroEpgGKhCAf.png?20241025223533""}]}"
2025-26,8,preseason,58,5,166306,True,division_roster,58,70741,11934,490,213,林信寬,12,True,"{""division_id"":8,""id"":58,""gohoops_id"":70741,""gohoops_roster_id"":166306,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""林信寬"",""number"":""12"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""2002-05-09"",""height"":192,""weight"":97,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":570,""key"":""sm"",""path"":""players/58/Pdj0JxQ5BN7oBIWYRXh9kYJ0mIj5KKBKsFZ7md4N.png"",""url"":""https://assets.tpbl.basketball/production/players/58/Pdj0JxQ5BN7oBIWYRXh9kYJ0mIj5KKBKsFZ7md4N.png?20251006220120""},{""id"":571,""key"":""md"",""path"":""players/58/apmaByzh3wmK6bBjWTrKXJ8gPVHkqq2CITUuY8tO.png"",""url"":""https://assets.tpbl.basketball/production/players/58/apmaByzh3wmK6bBjWTrKXJ8gPVHkqq2CITUuY8tO.png?20251006220120""},{""id"":572,""key"":""lg"",""path"":""players/58/XRtxTjvPS8TCqFVeclarYgLFjZQjBs5mBpVTcisJ.png"",""url"":""https://assets.tpbl.basketball/production/players/58/XRtxTjvPS8TCqFVeclarYgLFjZQjBs5mBpVTcisJ.png?20251006220120""},{""id"":573,""key"":""xl"",""path"":""players/58/xMr9TJpWomaFNAW5JxzrtoBph3mmEJlvgu5hVGES.png"",""url"":""https://assets.tpbl.basketball/production/players/58/xMr9TJpWomaFNAW5JxzrtoBph3mmEJlvgu5hVGES.png?20251006220120""}]}"
2025-26,8,preseason,62,5,166307,True,division_roster,62,70751,11934,490,213,王皓吉,21,True,"{""division_id"":8,""id"":62,""gohoops_id"":70751,""gohoops_roster_id"":166307,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""王皓吉"",""number"":""21"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForwardAndPowerForward"",""alt_name"":"""",""birthday"":""1989-09-22"",""height"":195,""weight"":95,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":586,""key"":""sm"",""path"":""players/62/JBE4xciMTmowxGTIvdb8ghLa8XzWlmpKDfHU9XIo.png"",""url"":""https://assets.tpbl.basketball/production/players/62/JBE4xciMTmowxGTIvdb8ghLa8XzWlmpKDfHU9XIo.png?20241025223938""},{""id"":587,""key"":""md"",""path"":""players/62/7CMBthm1OPoQm5cwDtR3FH1RTSsJfzSmiLzWTxnd.png"",""url"":""https://assets.tpbl.basketball/production/players/62/7CMBthm1OPoQm5cwDtR3FH1RTSsJfzSmiLzWTxnd.png?20241025223938""},{""id"":588,""key"":""lg"",""path"":""players/62/3UpEpvfRMs9KSXHMonWuoLuMQ18t2zjbjIeeHyJE.png"",""url"":""https://assets.tpbl.basketball/production/players/62/3UpEpvfRMs9KSXHMonWuoLuMQ18t2zjbjIeeHyJE.png?20241025223938""},{""id"":589,""key"":""xl"",""path"":""players/62/G3AkVu9YrXg2c9457cnQRvyTT8B6rQrWY6Y7W99S.png"",""url"":""https://assets.tpbl.basketball/production/players/62/G3AkVu9YrXg2c9457cnQRvyTT8B6rQrWY6Y7W99S.png?20241025223938""}]}"
2025-26,8,preseason,60,5,166308,True,division_roster,60,70746,11934,490,213,黃鎮,27,True,"{""division_id"":8,""id"":60,""gohoops_id"":70746,""gohoops_roster_id"":166308,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""黃鎮"",""number"":""27"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""1990-06-27"",""height"":193,""weight"":86,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1716,""key"":""sm"",""path"":""players/60/ikJRXX3UhevHF7Z4y9hYjGuEtCnl3I6tAU516d7U.png"",""url"":""https://assets.tpbl.basketball/production/players/60/ikJRXX3UhevHF7Z4y9hYjGuEtCnl3I6tAU516d7U.png?20251006215211""},{""id"":1717,""key"":""md"",""path"":""players/60/uhVGJjNNqTdBta8oX8YnOaiFeD5EjghAY2rTTKB5.png"",""url"":""https://assets.tpbl.basketball/production/players/60/uhVGJjNNqTdBta8oX8YnOaiFeD5EjghAY2rTTKB5.png?20251006215212""},{""id"":1718,""key"":""lg"",""path"":""players/60/7Sl4Uu03UPsfkm9w8kSRyB1OrhYdsoocq6sfng3U.png"",""url"":""https://assets.tpbl.basketball/production/players/60/7Sl4Uu03UPsfkm9w8kSRyB1OrhYdsoocq6sfng3U.png?20251006215212""},{""id"":1719,""key"":""xl"",""path"":""players/60/GSINtfcl7uAivpgVIDeEEmkuqhgJUuG0qKbQszxV.png"",""url"":""https://assets.tpbl.basketball/production/players/60/GSINtfcl7uAivpgVIDeEEmkuqhgJUuG0qKbQszxV.png?20251006215212""}]}"
2025-26,8,preseason,3129,5,166309,True,division_roster,3129,79421,11934,490,213,董永全,31,True,"{""division_id"":8,""id"":3129,""gohoops_id"":79421,""gohoops_roster_id"":166309,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""董永全"",""number"":""31"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""1999-10-14"",""height"":190,""weight"":92,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":827,""key"":""sm"",""path"":""players/3129/evX6zOBUIxC41PGN499Wl6RIUt49briq8wT8W6j7.png"",""url"":""https://assets.tpbl.basketball/production/players/3129/evX6zOBUIxC41PGN499Wl6RIUt49briq8wT8W6j7.png?20241213131902""},{""id"":828,""key"":""md"",""path"":""players/3129/tg64ChDOQHgBIOq7PewcJqpTX0YlgpXPKzpQXFpp.png"",""url"":""https://assets.tpbl.basketball/production/players/3129/tg64ChDOQHgBIOq7PewcJqpTX0YlgpXPKzpQXFpp.png?20241213131902""},{""id"":829,""key"":""lg"",""path"":""players/3129/8om8EyIZlDvvZZioOwJtnrr2Ha233lZvxrwac1K2.png"",""url"":""https://assets.tpbl.basketball/production/players/3129/8om8EyIZlDvvZZioOwJtnrr2Ha233lZvxrwac1K2.png?20241213131903""},{""id"":830,""key"":""xl"",""path"":""players/3129/HQLSVK6VbtTEbbigtJ5whNMvwo1j4529tVQkgUQ3.png"",""url"":""https://assets.tpbl.basketball/production/players/3129/HQLSVK6VbtTEbbigtJ5whNMvwo1j4529tVQkgUQ3.png?20241213131903""}]}"
2025-26,8,preseason,12,5,166311,True,division_roster,12,70398,11934,490,213,曹薰襄,57,True,"{""division_id"":8,""id"":12,""gohoops_id"":70398,""gohoops_roster_id"":166311,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""曹薰襄"",""number"":""57"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuard"",""alt_name"":"""",""birthday"":""1999-03-16"",""height"":183,""weight"":80,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1724,""key"":""sm"",""path"":""players/12/3oFEO6Z0a7KXedG50ZHDizOg83adQxhC1Try4OZL.png"",""url"":""https://assets.tpbl.basketball/production/players/12/3oFEO6Z0a7KXedG50ZHDizOg83adQxhC1Try4OZL.png?20251006215332""},{""id"":1725,""key"":""md"",""path"":""players/12/J7Gb3j9qo6N9MxGZAppVEYHrHN9s0ofWkPdT1PMO.png"",""url"":""https://assets.tpbl.basketball/production/players/12/J7Gb3j9qo6N9MxGZAppVEYHrHN9s0ofWkPdT1PMO.png?20251006215332""},{""id"":1726,""key"":""lg"",""path"":""players/12/NNDIj619z7LwsbX2fg7ZfFwmPwnbhamWnUZKIGmX.png"",""url"":""https://assets.tpbl.basketball/production/players/12/NNDIj619z7LwsbX2fg7ZfFwmPwnbhamWnUZKIGmX.png?20251006215332""},{""id"":1727,""key"":""xl"",""path"":""players/12/AKeTyJwkDIOs9CjxHayGdPamDlMQQog3afzX5RXq.png"",""url"":""https://assets.tpbl.basketball/production/players/12/AKeTyJwkDIOs9CjxHayGdPamDlMQQog3afzX5RXq.png?20251006215332""}]}"
2025-26,8,preseason,63,5,166312,True,division_roster,63,70752,11934,490,213,呂濟而,72,True,"{""division_id"":8,""id"":63,""gohoops_id"":70752,""gohoops_roster_id"":166312,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""呂濟而"",""number"":""72"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuard"",""alt_name"":"""",""birthday"":""1992-01-15"",""height"":187,""weight"":80,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":598,""key"":""sm"",""path"":""players/63/buCXTUEvlgnIftVS0UM48i1q1Y0C6mEPKcYHZ956.png"",""url"":""https://assets.tpbl.basketball/production/players/63/buCXTUEvlgnIftVS0UM48i1q1Y0C6mEPKcYHZ956.png?20241025224233""},{""id"":599,""key"":""md"",""path"":""players/63/u2SdwQd36SSvPtDjzNjkbH2VACR5TyfsmqeNWZfa.png"",""url"":""https://assets.tpbl.basketball/production/players/63/u2SdwQd36SSvPtDjzNjkbH2VACR5TyfsmqeNWZfa.png?20241025224233""},{""id"":600,""key"":""lg"",""path"":""players/63/3qTctRLNbXuGAL5oVhccUhcbNna0cfdYTC21FAiC.png"",""url"":""https://assets.tpbl.basketball/production/players/63/3qTctRLNbXuGAL5oVhccUhcbNna0cfdYTC21FAiC.png?20241025224233""},{""id"":601,""key"":""xl"",""path"":""players/63/PwoO2e7G4C66bp1SbiYMjLfiYV1SG7kxsF2tthlO.png"",""url"":""https://assets.tpbl.basketball/production/players/63/PwoO2e7G4C66bp1SbiYMjLfiYV1SG7kxsF2tthlO.png?20241025224234""}]}"
2025-26,8,preseason,64,5,166313,True,division_roster,64,70753,11934,490,213,劉元凱,82,True,"{""division_id"":8,""id"":64,""gohoops_id"":70753,""gohoops_roster_id"":166313,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""劉元凱"",""number"":""82"",""registered"":true,""is_listing"":true,""meta"":{""position"":""Center"",""alt_name"":"""",""birthday"":""1991-07-09"",""height"":206,""weight"":105,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":602,""key"":""sm"",""path"":""players/64/eB5yi4wtGNwdT8iL6zOk1n6bjydiS94eUq7NZbeg.png"",""url"":""https://assets.tpbl.basketball/production/players/64/eB5yi4wtGNwdT8iL6zOk1n6bjydiS94eUq7NZbeg.png?20241025224310""},{""id"":603,""key"":""md"",""path"":""players/64/rjLSNYxJe56AFbSF9eAl5OyiggNU2EV5SRzabWHD.png"",""url"":""https://assets.tpbl.basketball/production/players/64/rjLSNYxJe56AFbSF9eAl5OyiggNU2EV5SRzabWHD.png?20241025224310""},{""id"":604,""key"":""lg"",""path"":""players/64/M3dCMT16KPgtrW5exIvon5dJpjU9qLwY1rCsNzv7.png"",""url"":""https://assets.tpbl.basketball/production/players/64/M3dCMT16KPgtrW5exIvon5dJpjU9qLwY1rCsNzv7.png?20241025224311""},{""id"":605,""key"":""xl"",""path"":""players/64/qm51lxE9gdgjXCeVJhYm9mYKItlYeM4jukCOBdBV.png"",""url"":""https://assets.tpbl.basketball/production/players/64/qm51lxE9gdgjXCeVJhYm9mYKItlYeM4jukCOBdBV.png?20241025224311""}]}"
2025-26,8,preseason,10860,5,166315,True,division_roster,10860,91199,11934,490,213,麥卡洛,7,False,"{""division_id"":8,""id"":10860,""gohoops_id"":91199,""gohoops_roster_id"":166315,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""麥卡洛"",""number"":""7"",""registered"":true,""is_listing"":false,""meta"":{""position"":""PowerForward"",""alt_name"":"""",""birthday"":""1995-02-05"",""height"":206,""weight"":91,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1708,""key"":""sm"",""path"":""players/10860/aJmqVBpvadidBKFpGLhoEnQlGaIYyCnpi9Ga7DzH.png"",""url"":""https://assets.tpbl.basketball/production/players/10860/aJmqVBpvadidBKFpGLhoEnQlGaIYyCnpi9Ga7DzH.png?20251006215057""},{""id"":1709,""key"":""md"",""path"":""players/10860/9Qu5MBmqXIuWcMAfOOz9h4wrrvL2JmtA5qAiqdQU.png"",""url"":""https://assets.tpbl.basketball/production/players/10860/9Qu5MBmqXIuWcMAfOOz9h4wrrvL2JmtA5qAiqdQU.png?20251006215057""},{""id"":1710,""key"":""lg"",""path"":""players/10860/DgxTItgqoQ8c4OLBbbRdia4C0awSM7OCNN55bd5l.png"",""url"":""https://assets.tpbl.basketball/production/players/10860/DgxTItgqoQ8c4OLBbbRdia4C0awSM7OCNN55bd5l.png?20251006215057""},{""id"":1711,""key"":""xl"",""path"":""players/10860/dq6kMCv55Mk3a48eMbZ1vCp8OFEGYWEhtPfC6gyk.png"",""url"":""https://assets.tpbl.basketball/production/players/10860/dq6kMCv55Mk3a48eMbZ1vCp8OFEGYWEhtPfC6gyk.png?20251006215057""}]}"
2025-26,8,preseason,16,5,166317,True,division_roster,16,70402,11934,490,213,米勒,13,True,"{""division_id"":8,""id"":16,""gohoops_id"":70402,""gohoops_roster_id"":166317,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""米勒"",""number"":""13"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""1993-03-06"",""height"":201,""weight"":95,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1712,""key"":""sm"",""path"":""players/16/GnKUdCoodVvTQcjmcFWEIC0bfPCCFGI9czq7xtlU.png"",""url"":""https://assets.tpbl.basketball/production/players/16/GnKUdCoodVvTQcjmcFWEIC0bfPCCFGI9czq7xtlU.png?20251006215125""},{""id"":1713,""key"":""md"",""path"":""players/16/G3NCv8Aafca7lk7STo7U3xkacSXbuuS2fsLHPH3f.png"",""url"":""https://assets.tpbl.basketball/production/players/16/G3NCv8Aafca7lk7STo7U3xkacSXbuuS2fsLHPH3f.png?20251006215125""},{""id"":1714,""key"":""lg"",""path"":""players/16/NcvJyqf1fQBcDk8dv7radw3psPAcS5mtVw0PBMjX.png"",""url"":""https://assets.tpbl.basketball/production/players/16/NcvJyqf1fQBcDk8dv7radw3psPAcS5mtVw0PBMjX.png?20251006215125""},{""id"":1715,""key"":""xl"",""path"":""players/16/EAM6fyNiLPtiTEQUaVS0D5LRh5D8FK77QM69oW5w.png"",""url"":""https://assets.tpbl.basketball/production/players/16/EAM6fyNiLPtiTEQUaVS0D5LRh5D8FK77QM69oW5w.png?20251006215125""}]}"
2025-26,8,preseason,68,5,166319,True,division_roster,68,70760,11934,490,213,克羅馬,24,False,"{""division_id"":8,""id"":68,""gohoops_id"":70760,""gohoops_roster_id"":166319,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""克羅馬"",""number"":""24"",""registered"":true,""is_listing"":false,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""1991-06-24"",""height"":198,""weight"":91,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":574,""key"":""sm"",""path"":""players/68/Fe3vY4XH2EAQZF6L9a3j67ofUjHWH1oasYIYIsEJ.png"",""url"":""https://assets.tpbl.basketball/production/players/68/Fe3vY4XH2EAQZF6L9a3j67ofUjHWH1oasYIYIsEJ.png?20241025223641""},{""id"":575,""key"":""md"",""path"":""players/68/0rQoK2ftnYji7NbAbwXOiwJdRxft1xciMh1HTkZh.png"",""url"":""https://assets.tpbl.basketball/production/players/68/0rQoK2ftnYji7NbAbwXOiwJdRxft1xciMh1HTkZh.png?20241025223642""},{""id"":576,""key"":""lg"",""path"":""players/68/OeqO1oLeHPkhKanH59ie7hetGmUk8F0Ic4WRHN4X.png"",""url"":""https://assets.tpbl.basketball/production/players/68/OeqO1oLeHPkhKanH59ie7hetGmUk8F0Ic4WRHN4X.png?20241025223642""},{""id"":577,""key"":""xl"",""path"":""players/68/FHT5ql25TbyPrhNc8UNm5jqFtg0g8t9IoG8x5u2l.png"",""url"":""https://assets.tpbl.basketball/production/players/68/FHT5ql25TbyPrhNc8UNm5jqFtg0g8t9IoG8x5u2l.png?20241025223642""}]}"
2025-26,8,preseason,10861,5,166320,True,division_roster,10861,91203,11934,490,213,迪亞洛,33,False,"{""division_id"":8,""id"":10861,""gohoops_id"":91203,""gohoops_roster_id"":166320,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false},""name"":""迪亞洛"",""number"":""33"",""registered"":true,""is_listing"":false,""meta"":{""position"":""PowerForward"",""alt_name"":"""",""birthday"":""1996-09-13"",""height"":203,""weight"":99,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1720,""key"":""sm"",""path"":""players/10861/PDY4cIz0yqAmntq37vpVLa8hhoncptcZndc5mmzS.png"",""url"":""https://assets.tpbl.basketball/production/players/10861/PDY4cIz0yqAmntq37vpVLa8hhoncptcZndc5mmzS.png?20251006215254""},{""id"":1721,""key"":""md"",""path"":""players/10861/AD8bWQGorVxIFqfdIexpVmDK3DMDGRoouwvRbvz9.png"",""url"":""https://assets.tpbl.basketball/production/players/10861/AD8bWQGorVxIFqfdIexpVmDK3DMDGRoouwvRbvz9.png?20251006215255""},{""id"":1722,""key"":""lg"",""path"":""players/10861/DBIpnPmU46xymCeleICtu8I1WMplg5UPfc3DfO4O.png"",""url"":""https://assets.tpbl.basketball/production/players/10861/DBIpnPmU46xymCeleICtu8I1WMplg5UPfc3DfO4O.png?20251006215255""},{""id"":1723,""key"":""xl"",""path"":""players/10861/Q1kAgIMXhRprxmSM9RAedW3Vbk8GSQvnqObLbeJB.png"",""url"":""https://assets.tpbl.basketball/production/players/10861/Q1kAgIMXhRprxmSM9RAedW3Vbk8GSQvnqObLbeJB.png?20251006215255""}]}"
2025-26,8,preseason,71,4,166408,True,division_roster,71,70828,11935,490,213,李漢昇,0,True,"{""division_id"":8,""id"":71,""gohoops_id"":70828,""gohoops_roster_id"":166408,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false},""name"":""李漢昇"",""number"":""0"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""1994-10-24"",""height"":177,""weight"":76,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1873,""key"":""sm"",""path"":""players/71/9zExzk66XGzrVcHzIMKzDxrriGmlladtK8UNdZ6t.png"",""url"":""https://assets.tpbl.basketball/production/players/71/9zExzk66XGzrVcHzIMKzDxrriGmlladtK8UNdZ6t.png?20251021120123""},{""id"":1874,""key"":""md"",""path"":""players/71/QYETj0pQsxEbOtJTOIyAma06bRjIHTomexy6YiTw.png"",""url"":""https://assets.tpbl.basketball/production/players/71/QYETj0pQsxEbOtJTOIyAma06bRjIHTomexy6YiTw.png?20251021120123""},{""id"":1875,""key"":""lg"",""path"":""players/71/NRan196GaBN7b7saDT92DGDOWbfA0zc6sJ9G147r.png"",""url"":""https://assets.tpbl.basketball/production/players/71/NRan196GaBN7b7saDT92DGDOWbfA0zc6sJ9G147r.png?20251021120123""},{""id"":1904,""key"":""xl"",""path"":""players/71/UO7KWYUIHdSmzO4YIOmC3b4F5nowdkP1Dij4UeUq.png"",""url"":""https://assets.tpbl.basketball/production/players/71/UO7KWYUIHdSmzO4YIOmC3b4F5nowdkP1Dij4UeUq.png?20251021180055""}]}"
